ob,dataset,shuffle_rep,n_selected_pairs,sufficient_pairs,median_signed_axis_delta_A_z,median_abs_signed_axis_delta_A_z,median_abs_delta_A_z
7,Ob7.txt,24,2956,True,0.0355774646409443,0.0355774646409443,0.9788040764036668
7,Ob7.txt,25,2986,True,-0.026156013050589275,0.026156013050589275,0.9609985818440501
7,Ob7.txt,26,3025,True,-0.01900376354238653,0.01900376354238653,0.9492724929120435
7,Ob7.txt,27,2943,True,0.11640740927114188,0.11640740927114188,0.9771686103908078
7,Ob7.txt,28,2997,True,0.044488789759807135,0.044488789759807135,0.970233979772495
7,Ob7.txt,29,3021,True,-0.012678227715250207,0.012678227715250207,0.9634595447158124
7,Ob7.txt,30,2991,True,-0.01725209664680194,0.01725209664680194,0.9938079870657163
7,Ob7.txt,31,2965,True,0.021170021142276618,0.021170021142276618,0.9542200219075058
7,Ob7.txt,32,2930,True,0.14739289942566772,0.14739289942566772,0.9802442506916839
7,Ob7.txt,33,2973,True,0.09828390608635429,0.09828390608635429,0.9457283382006221
7,Ob7.txt,34,3000,True,0.04598013194404532,0.04598013194404532,0.9722111837876178
7,Ob7.txt,35,2968,True,-0.06612493623286282,0.06612493623286282,0.975037358272631
7,Ob7.txt,36,2944,True,-0.0863790614815039,0.0863790614815039,0.9673568270370024
7,Ob7.txt,37,2973,True,-0.04475524873097436,0.04475524873097436,0.987232526636942
7,Ob7.txt,38,2964,True,0.028569593203251337,0.028569593203251337,0.9796740861241645
7,Ob7.txt,39,3002,True,-0.011264444290949586,0.011264444290949586,0.9460064526592361
7,Ob7.txt,40,2964,True,0.14834732074620383,0.14834732074620383,0.9624413630207022
7,Ob7.txt,41,2981,True,-0.06287492491947366,0.06287492491947366,0.9913907320124825
7,Ob7.txt,42,2966,True,-0.02048630807458418,0.02048630807458418,0.9531894056145228
7,Ob7.txt,43,2988,True,0.047245864013566126,0.047245864013566126,0.9545160318142885
7,Ob7.txt,44,2958,True,-0.01817590681947295,0.01817590681947295,1.0018876743444156
7,Ob7.txt,45,2947,True,0.11190396862296281,0.11190396862296281,0.9653716753080935
7,Ob7.txt,46,2982,True,-0.1351596330727349,0.1351596330727349,0.9654946366861317
7,Ob7.txt,47,2993,True,-0.11776092703130958,0.11776092703130958,0.9692794788760976
7,Ob7.txt,48,2965,True,-0.10901293369795262,0.10901293369795262,0.9892931410857142
7,Ob7.txt,49,2959,True,-0.036151919099514984,0.036151919099514984,0.9769450174586114
7,Ob7.txt,50,2965,True,0.04164243284265545,0.04164243284265545,0.9564684211385637
7,Ob7.txt,51,2921,True,-0.021909971972612907,0.021909971972612907,0.9729724843686759
7,Ob7.txt,52,2978,True,0.01718671502903965,0.01718671502903965,0.954389330352589
7,Ob7.txt,53,2965,True,-0.10026077155675249,0.10026077155675249,0.9823225037698771
7,Ob7.txt,54,2987,True,0.012314739033789712,0.012314739033789712,0.9714498832065598
7,Ob7.txt,55,2844,True,0.001183866721135799,0.001183866721135799,0.9716436832416677
7,Ob7.txt,56,2901,True,0.0853898766641049,0.0853898766641049,0.9533265099076005
7,Ob7.txt,57,2971,True,-0.014115263065534123,0.014115263065534123,0.9718488969068275
7,Ob7.txt,58,2943,True,0.18851754437231505,0.18851754437231505,0.9707286541883979
7,Ob7.txt,59,2999,True,-0.11079283853542551,0.11079283853542551,0.9427742504015915
7,Ob7.txt,60,2994,True,-0.10699313007106734,0.10699313007106734,0.9537705915717577
7,Ob7.txt,61,2947,True,-0.08751777357971396,0.08751777357971396,0.9656125741423243
7,Ob7.txt,62,3000,True,-0.12701854581106176,0.12701854581106176,0.9774904685335921
7,Ob7.txt,63,2991,True,-0.2148624344783933,0.2148624344783933,0.9804754536350133
7,Ob7.txt,64,2956,True,0.09664742697860071,0.09664742697860071,0.9674321795649177
7,Ob7.txt,65,2930,True,-0.12169106623922082,0.12169106623922082,0.9967680679957065
7,Ob7.txt,66,2972,True,0.049844038295788456,0.049844038295788456,0.96702829724562
7,Ob7.txt,67,2958,True,0.0628428251970205,0.0628428251970205,0.9699378824945823
7,Ob7.txt,68,2977,True,-0.14917072160505068,0.14917072160505068,0.9699761573494549
7,Ob7.txt,69,2985,True,0.010023559981447001,0.010023559981447001,0.962217201869521
7,Ob7.txt,70,3021,True,-0.05295408725141515,0.05295408725141515,0.9313193394080514
7,Ob7.txt,71,2982,True,0.01098220875491263,0.01098220875491263,0.9871796038151281
7,Ob7.txt,72,2954,True,0.013136950551898986,0.013136950551898986,0.9787404142180396
7,Ob7.txt,73,2970,True,-0.10747081684073745,0.10747081684073745,0.9583598746666098
7,Ob7.txt,74,2978,True,-0.015236529027723322,0.015236529027723322,0.9463545320973319
7,Ob7.txt,75,3037,True,-0.006402030485822552,0.006402030485822552,0.9606472582285845
7,Ob7.txt,76,2962,True,-0.017667008197898793,0.017667008197898793,0.9941151166082036
7,Ob7.txt,77,2982,True,0.11302191755962326,0.11302191755962326,0.978434823329379
7,Ob7.txt,78,2981,True,0.0026433723821941424,0.0026433723821941424,0.9778703173928138
7,Ob7.txt,79,2951,True,-0.1710577557766778,0.1710577557766778,0.9798030533733708
7,Ob7.txt,80,2976,True,-0.1417002518017787,0.1417002518017787,0.9686310330717989
7,Ob7.txt,81,2932,True,0.05974109698957067,0.05974109698957067,0.9672100737004287
7,Ob7.txt,82,2971,True,-0.011940857528378257,0.011940857528378257,0.9938079870657163
7,Ob7.txt,83,2942,True,-0.09140402085461774,0.09140402085461774,0.9766106645010633
7,Ob7.txt,84,2938,True,-0.07442994381627108,0.07442994381627108,0.9835803709254719
7,Ob7.txt,85,2969,True,-0.0013229689193865468,0.0013229689193865468,0.954789269200728
7,Ob7.txt,86,2966,True,-0.10225533657813025,0.10225533657813025,0.9968047407866487
7,Ob7.txt,87,3015,True,-0.11776092703130958,0.11776092703130958,0.9871266809933144
7,Ob7.txt,88,2967,True,0.09195681118541041,0.09195681118541041,0.9544734248309048
7,Ob7.txt,89,2972,True,0.04481424773657072,0.04481424773657072,0.9589385127668368
7,Ob7.txt,90,2946,True,-0.06867869231367352,0.06867869231367352,0.9717877017769099
7,Ob7.txt,91,2989,True,-0.1262156089701248,0.1262156089701248,0.983708632020768
7,Ob7.txt,92,2901,True,0.11957939418512076,0.11957939418512076,0.9656175980641699
7,Ob7.txt,93,2986,True,0.01023851377840393,0.01023851377840393,0.9710835618824529
7,Ob7.txt,94,2950,True,0.012168166222752907,0.012168166222752907,0.9669444001391275
7,Ob7.txt,95,2932,True,0.07367704438134665,0.07367704438134665,0.9775993872163284
7,Ob7.txt,96,2998,True,0.027420510945729865,0.027420510945729865,0.9579421446714933
7,Ob7.txt,97,2951,True,0.07603210158154661,0.07603210158154661,0.9430632125410476
7,Ob7.txt,98,2943,True,0.08974489246234363,0.08974489246234363,0.9841016922913663
7,Ob7.txt,99,3000,True,-0.08043002890085482,0.08043002890085482,0.9892350961452562
8,Ob8.txt,0,7111,True,-0.02993639583947494,0.02993639583947494,0.9688376219503524
8,Ob8.txt,1,7124,True,0.08511534292532036,0.08511534292532036,0.9695691638799598
8,Ob8.txt,2,7131,True,-0.041430145830292975,0.041430145830292975,0.9476151861520946
8,Ob8.txt,3,7133,True,-0.0401932484386716,0.0401932484386716,0.964651794780479
8,Ob8.txt,4,7130,True,-0.0036098065369677412,0.0036098065369677412,0.940816485097024
8,Ob8.txt,5,7119,True,-0.0909387388516339,0.0909387388516339,0.9491967520106822
8,Ob8.txt,6,7116,True,-0.09473475023335415,0.09473475023335415,0.9485153496953791
8,Ob8.txt,7,7103,True,0.032126546017288704,0.032126546017288704,0.972821869103702
8,Ob8.txt,8,7156,True,-0.035504739157438764,0.035504739157438764,0.9644976389387878
8,Ob8.txt,9,7180,True,-0.041972348847036295,0.041972348847036295,0.9542404503840927
8,Ob8.txt,10,7134,True,0.028377064005618437,0.028377064005618437,0.9625996645301956
8,Ob8.txt,11,7164,True,-0.030119895376012916,0.030119895376012916,0.9743335551841026
8,Ob8.txt,12,7145,True,0.013485271361012185,0.013485271361012185,0.9638837876129193
8,Ob8.txt,13,7184,True,-0.05635234782129622,0.05635234782129622,0.9648460828086481
8,Ob8.txt,14,7182,True,-0.02227714129035635,0.02227714129035635,0.9512271607473799
8,Ob8.txt,15,7144,True,-0.05190928555195998,0.05190928555195998,0.9515880441198239
8,Ob8.txt,16,7118,True,0.01436730221152241,0.01436730221152241,0.9632956606448047
8,Ob8.txt,17,7112,True,-0.04109493210399273,0.04109493210399273,0.9496171599943248
8,Ob8.txt,18,7132,True,0.04586161623419066,0.04586161623419066,0.946785330707065
8,Ob8.txt,19,7069,True,-0.012660983817221472,0.012660983817221472,0.9739499538687169
8,Ob8.txt,20,7122,True,0.04521322877487306,0.04521322877487306,0.9528625447340098
8,Ob8.txt,21,7139,True,-0.008519951168486598,0.008519951168486598,0.968524858220996
8,Ob8.txt,22,7104,True,0.01762585723791521,0.01762585723791521,0.946858555051074
8,Ob8.txt,23,7132,True,-0.042602159143865725,0.042602159143865725,0.9512011260363396
8,Ob8.txt,24,7067,True,-0.12336963989902106,0.12336963989902106,0.9652295118855777
8,Ob8.txt,25,7147,True,0.12433006112622441,0.12433006112622441,0.9526321707953682
8,Ob8.txt,26,7152,True,0.026758374916581465,0.026758374916581465,0.972813343184806
8,Ob8.txt,27,7076,True,0.08317191635056631,0.08317191635056631,0.9442378244071664
8,Ob8.txt,28,7159,True,-0.020043228228148635,0.020043228228148635,0.9646781741870585
8,Ob8.txt,29,7126,True,-0.03285855907940255,0.03285855907940255,0.9582601584449408
8,Ob8.txt,30,7153,True,-0.0173118674830805,0.0173118674830805,0.9619275519219512
8,Ob8.txt,31,7092,True,0.03256908027115871,0.03256908027115871,0.9650080789180281
8,Ob8.txt,32,7124,True,-0.003769844037257941,0.003769844037257941,0.9538527013764382
8,Ob8.txt,33,7166,True,-0.065479928684886,0.065479928684886,0.9849578897035467
8,Ob8.txt,34,7132,True,-0.07389891440488988,0.07389891440488988,0.9546894661319111
8,Ob8.txt,35,7149,True,0.02993639583947494,0.02993639583947494,0.9675512965917257
8,Ob8.txt,36,7127,True,0.06672079840712142,0.06672079840712142,0.9646029956224111
8,Ob8.txt,37,7165,True,0.0580860830958545,0.0580860830958545,0.9615464599640828
8,Ob8.txt,38,7176,True,0.013979186570699229,0.013979186570699229,0.933370722657419
8,Ob8.txt,39,7070,True,-0.0222618062840551,0.0222618062840551,0.9459693060380443
8,Ob8.txt,40,7142,True,0.07947057072143107,0.07947057072143107,0.9741342679106935
8,Ob8.txt,41,7159,True,0.04510939372985989,0.04510939372985989,0.9489778332790324
8,Ob8.txt,42,7117,True,0.059303633139332596,0.059303633139332596,0.9429532674427213
8,Ob8.txt,43,7122,True,0.04465538687342663,0.04465538687342663,0.960375825042007
8,Ob8.txt,44,7127,True,0.0007724483102146684,0.0007724483102146684,0.9671343533645231
8,Ob8.txt,45,7131,True,0.016326847273534062,0.016326847273534062,0.9522741958295126
8,Ob8.txt,46,7089,True,0.059390889470098795,0.059390889470098795,0.9580431829082353
8,Ob8.txt,47,7114,True,-0.06306826652362763,0.06306826652362763,0.9579930341501732
8,Ob8.txt,48,7147,True,0.03419331672064441,0.03419331672064441,0.968524858220996
8,Ob8.txt,49,7128,True,-0.07234994864708387,0.07234994864708387,0.958688516998526
8,Ob8.txt,50,7111,True,-0.05524596550946781,0.05524596550946781,0.9735371945091562
8,Ob8.txt,51,7137,True,-0.09213523537414248,0.09213523537414248,0.972821869103702
8,Ob8.txt,52,7102,True,-0.08868066869458127,0.08868066869458127,0.9620819523893179
8,Ob8.txt,53,7128,True,-0.06186083092033101,0.06186083092033101,0.9539215035601343
8,Ob8.txt,54,7194,True,-0.02391274421483533,0.02391274421483533,0.9462091951683342
8,Ob8.txt,55,7180,True,-0.07455045984639302,0.07455045984639302,0.9470832396305707
8,Ob8.txt,56,7145,True,0.01549542375157964,0.01549542375157964,0.9598326856884565
8,Ob8.txt,57,7118,True,-0.05437773551385591,0.05437773551385591,0.963910058930798
8,Ob8.txt,58,7095,True,-0.011458777406418319,0.011458777406418319,0.9462411688369217
8,Ob8.txt,59,7150,True,-0.025291583627888067,0.025291583627888067,0.9614490401800149
8,Ob8.txt,60,7083,True,0.002207820395656257,0.002207820395656257,0.9615464599640828
8,Ob8.txt,61,7084,True,-0.023632330133185414,0.023632330133185414,0.9532400052976779
8,Ob8.txt,62,7139,True,-0.05371911021881837,0.05371911021881837,0.9476222430094088
8,Ob8.txt,63,7163,True,-0.09541205980904582,0.09541205980904582,0.9532021139163039
8,Ob8.txt,64,7167,True,0.024690207310122614,0.024690207310122614,0.951481906838581
8,Ob8.txt,65,7160,True,-0.02513987901270453,0.02513987901270453,0.9569106098831464
8,Ob8.txt,66,7164,True,0.011669315860595941,0.011669315860595941,0.9551051755229587
8,Ob8.txt,67,7097,True,-0.06438268291253779,0.06438268291253779,0.9466077280916325
8,Ob8.txt,68,7085,True,0.10734694560836183,0.10734694560836183,0.9546599800038441
8,Ob8.txt,69,7135,True,-0.009682846451376903,0.009682846451376903,0.9639682715213458
8,Ob8.txt,70,7069,True,0.0362878459305126,0.0362878459305126,0.9654776443455546
8,Ob8.txt,71,7135,True,0.0267026386021324,0.0267026386021324,0.9429532674427213
8,Ob8.txt,72,7212,True,-0.07340355361004289,0.07340355361004289,0.9630607342490141
8,Ob8.txt,73,7134,True,0.014819585574801272,0.014819585574801272,0.9629322450569129
8,Ob8.txt,74,7123,True,-0.04027291660383292,0.04027291660383292,0.9633715360543412
8,Ob8.txt,75,7107,True,0.06266990387952776,0.06266990387952776,0.9490070278587333
8,Ob8.txt,76,7199,True,0.021392188610532048,0.021392188610532048,0.974272882445819
8,Ob8.txt,77,7166,True,-0.002747126075719891,0.002747126075719891,0.952815043190974
8,Ob8.txt,78,7164,True,0.07224768402676418,0.07224768402676418,0.9706555322990159
8,Ob8.txt,79,7134,True,-0.002149508964279706,0.002149508964279706,0.9496772379285512
8,Ob8.txt,80,7151,True,0.00294719087721651,0.00294719087721651,0.9539576380888795
8,Ob8.txt,81,7115,True,0.0016641397711839867,0.0016641397711839867,0.9768548734121536
8,Ob8.txt,82,7151,True,-0.015555568417336962,0.015555568417336962,0.9578061349475797
8,Ob8.txt,83,7125,True,0.002530667041710455,0.002530667041710455,0.9639363302486766
8,Ob8.txt,84,7150,True,-0.04907120096397399,0.04907120096397399,0.9670102473576644
8,Ob8.txt,85,7176,True,0.16094385704207675,0.16094385704207675,0.9538313872747174
8,Ob8.txt,86,7148,True,0.05580077552017537,0.05580077552017537,0.9631829045954214
8,Ob8.txt,87,7151,True,-0.1074177301561905,0.1074177301561905,0.9654776443455546
8,Ob8.txt,88,7116,True,0.024696208312481704,0.024696208312481704,0.9831943627805073
8,Ob8.txt,89,7073,True,-0.08011800079344633,0.08011800079344633,0.9674250037591026
8,Ob8.txt,90,7073,True,0.02060673436534083,0.02060673436534083,0.9598326856884565
8,Ob8.txt,91,7141,True,0.06648575936422019,0.06648575936422019,0.9678880711269855
8,Ob8.txt,92,7141,True,-0.028003171171952168,0.028003171171952168,0.9515127693894051
8,Ob8.txt,93,7146,True,-0.01266140153174379,0.01266140153174379,0.9710323193461482
8,Ob8.txt,94,7135,True,-0.039951093118472225,0.039951093118472225,0.9697847871108987
8,Ob8.txt,95,7139,True,-0.07539804449460574,0.07539804449460574,0.9498624710046208
8,Ob8.txt,96,7174,True,0.03157024860646085,0.03157024860646085,0.9456977616239453
8,Ob8.txt,97,7142,True,-0.033622073881643844,0.033622073881643844,0.9597449002038998
8,Ob8.txt,98,7122,True,0.048547446695287697,0.048547446695287697,0.9478518086043771
8,Ob8.txt,99,7066,True,0.035186944068141685,0.035186944068141685,0.9689663439282242
9,Ob9.txt,0,2564,True,-0.1271905769117893,0.1271905769117893,0.9724882280872056
9,Ob9.txt,1,2669,True,-0.042237278767607,0.042237278767607,0.9880255285201507
9,Ob9.txt,2,2641,True,0.02446079474321139,0.02446079474321139,0.97741509531221
9,Ob9.txt,3,2604,True,-0.052967976004250045,0.052967976004250045,0.9621128491172533
9,Ob9.txt,4,2664,True,-0.032663505170658205,0.032663505170658205,0.9547777098695491
9,Ob9.txt,5,2626,True,-0.057842697041672,0.057842697041672,0.9864091463557246
9,Ob9.txt,6,2606,True,0.07036490218557467,0.07036490218557467,0.9850279067676606
9,Ob9.txt,7,2598,True,-0.03473425486723433,0.03473425486723433,0.9688205951446891
9,Ob9.txt,8,2614,True,-0.015798653182261868,0.015798653182261868,0.9758954333116305
9,Ob9.txt,9,2627,True,0.06809580073466004,0.06809580073466004,0.9915672182342301
9,Ob9.txt,10,2671,True,-0.06026585323737477,0.06026585323737477,0.9725220086548243
9,Ob9.txt,11,2590,True,0.02022091147876598,0.02022091147876598,0.9427430191191782
9,Ob9.txt,12,2656,True,0.010009222760709549,0.010009222760709549,0.967198834165719
9,Ob9.txt,13,2612,True,0.1030590060660378,0.1030590060660378,0.9895547218529654
9,Ob9.txt,14,2618,True,-0.057406095938210444,0.057406095938210444,0.9511393553959975
9,Ob9.txt,15,2620,True,0.08782620558437412,0.08782620558437412,0.996337549260565
9,Ob9.txt,16,2608,True,0.030354417578347958,0.030354417578347958,0.9712364786827141
9,Ob9.txt,17,2619,True,0.051802665038657,0.051802665038657,0.97515293182675
9,Ob9.txt,18,2579,True,0.02647496150393469,0.02647496150393469,0.9461218419255124
9,Ob9.txt,19,2623,True,0.005545173784231194,0.005545173784231194,0.9683169199106161
9,Ob9.txt,20,2615,True,0.0466649339050793,0.0466649339050793,0.9617593185180908
9,Ob9.txt,21,2650,True,0.10203933938862608,0.10203933938862608,1.0104197315617907
9,Ob9.txt,22,2613,True,-0.09180905442419474,0.09180905442419474,0.9943547284292535
9,Ob9.txt,23,2637,True,0.16581763332200739,0.16581763332200739,1.0031211099296837
9,Ob9.txt,24,2594,True,-0.002291904541411559,0.002291904541411559,0.9955720806455532
9,Ob9.txt,25,2644,True,-0.008733986886492323,0.008733986886492323,0.954991799679172
9,Ob9.txt,26,2623,True,-0.05498847349609459,0.05498847349609459,0.9902164236699733
9,Ob9.txt,27,2602,True,0.026035460677299636,0.026035460677299636,0.9703670499317163
9,Ob9.txt,28,2615,True,0.009464250308784172,0.009464250308784172,0.9626834175513408
9,Ob9.txt,29,2641,True,0.08150211042895811,0.08150211042895811,0.9902164236699733
9,Ob9.txt,30,2608,True,-0.03814994310870873,0.03814994310870873,0.9701841344445381
9,Ob9.txt,31,2638,True,0.0023778455679180355,0.0023778455679180355,0.9770523826356549
9,Ob9.txt,32,2616,True,0.11600491343309768,0.11600491343309768,0.9807611846695523
9,Ob9.txt,33,2619,True,-0.0768953349971164,0.0768953349971164,0.9767894423640116
9,Ob9.txt,34,2605,True,-0.0267686453627886,0.0267686453627886,0.9814573712651965
9,Ob9.txt,35,2657,True,-0.12477123378199406,0.12477123378199406,0.9693861762588383
9,Ob9.txt,36,2642,True,0.08185087502170726,0.08185087502170726,0.9823438643494994
9,Ob9.txt,37,2666,True,-0.009980143622030549,0.009980143622030549,0.97601031118082
9,Ob9.txt,38,2673,True,-0.1404481206877719,0.1404481206877719,0.9394625828894589
9,Ob9.txt,39,2618,True,-0.01989866827128564,0.01989866827128564,0.9912373215206673
9,Ob9.txt,40,2538,True,0.033799668631245436,0.033799668631245436,0.9577911346202246
9,Ob9.txt,41,2617,True,0.16974244231418673,0.16974244231418673,0.9714908647351905
9,Ob9.txt,42,2645,True,-0.09869618162705851,0.09869618162705851,0.9643291136859679
9,Ob9.txt,43,2645,True,-0.02499003309310255,0.02499003309310255,0.9894707356319152
9,Ob9.txt,44,2660,True,0.010664138809485885,0.010664138809485885,0.9669369438201889
9,Ob9.txt,45,2634,True,-0.04905632425200486,0.04905632425200486,0.9714969531333879
9,Ob9.txt,46,2640,True,-0.003508276358665241,0.003508276358665241,0.9624913782407315
9,Ob9.txt,47,2664,True,-0.03452295932246939,0.03452295932246939,0.9832589723476595
9,Ob9.txt,48,2641,True,0.0124734927917195,0.0124734927917195,0.9980780332372596
9,Ob9.txt,49,2623,True,0.025509576056369943,0.025509576056369943,0.9791813159136294
9,Ob9.txt,50,2649,True,-0.021266397905315593,0.021266397905315593,0.9776112867202198
9,Ob9.txt,51,2654,True,-0.013341106888411697,0.013341106888411697,1.0036339603129663
9,Ob9.txt,52,2608,True,-0.1256111469942789,0.1256111469942789,0.9912373215206673
9,Ob9.txt,53,2651,True,-0.07854070443321859,0.07854070443321859,0.976919206922982
9,Ob9.txt,54,2581,True,-0.00120463344542876,0.00120463344542876,0.9776112867202198
9,Ob9.txt,55,2630,True,0.07502230805093289,0.07502230805093289,0.9754660697287277
9,Ob9.txt,56,2580,True,0.06497450644067193,0.06497450644067193,0.9568781472123506
9,Ob9.txt,57,2634,True,0.06733953128792036,0.06733953128792036,0.9914792391279776
9,Ob9.txt,58,2623,True,-0.0665832618411807,0.0665832618411807,0.9782795947197465
9,Ob9.txt,59,2637,True,0.13496286923539103,0.13496286923539103,0.9744116247942672
9,Ob9.txt,60,2588,True,0.04564065045223402,0.04564065045223402,0.9633474268009742
9,Ob9.txt,61,2586,True,-0.08861513767946072,0.08861513767946072,0.9599673926391117
9,Ob9.txt,62,2676,True,-0.0001565819908110888,0.0001565819908110888,0.9841917968771926
9,Ob9.txt,63,2587,True,0.06528664160194686,0.06528664160194686,0.9714908647351905
9,Ob9.txt,64,2596,True,-0.07002062330943348,0.07002062330943348,0.9990473301416023
9,Ob9.txt,65,2635,True,-0.07132891703147742,0.07132891703147742,0.986836937452167
9,Ob9.txt,66,2667,True,0.09718666650777971,0.09718666650777971,0.9791379096830468
9,Ob9.txt,67,2616,True,-0.07361654983511925,0.07361654983511925,0.9645476785279692
9,Ob9.txt,68,2636,True,0.05129905463290799,0.05129905463290799,0.9749428227449721
9,Ob9.txt,69,2625,True,-0.003072439248446579,0.003072439248446579,0.9890777106236397
9,Ob9.txt,70,2608,True,0.11440242470280942,0.11440242470280942,0.9848578747101229
9,Ob9.txt,71,2612,True,0.0004845281631388129,0.0004845281631388129,0.9888225696373674
9,Ob9.txt,72,2685,True,0.12207455741012874,0.12207455741012874,0.9611652546456344
9,Ob9.txt,73,2634,True,-0.05004073878888454,0.05004073878888454,0.9621128491172533
9,Ob9.txt,74,2632,True,0.04917136463682949,0.04917136463682949,0.9847919938759356
9,Ob9.txt,75,2614,True,-0.05463389463174366,0.05463389463174366,0.9559711099452439
9,Ob9.txt,76,2669,True,-0.022148982646206405,0.022148982646206405,0.9717525053379052
9,Ob9.txt,77,2603,True,-0.006510517117239378,0.006510517117239378,1.0063230725827228
9,Ob9.txt,78,2638,True,0.009187693885937265,0.009187693885937265,0.9726968587122525
9,Ob9.txt,79,2637,True,-0.0228152807656377,0.0228152807656377,0.9708877786903066
9,Ob9.txt,80,2664,True,-0.030178928774332925,0.030178928774332925,0.9783609778941152
9,Ob9.txt,81,2625,True,-0.0595014938410231,0.0595014938410231,0.9925497871967548
9,Ob9.txt,82,2642,True,0.007874542821520905,0.007874542821520905,0.9691489749659188
9,Ob9.txt,83,2612,True,0.025578143854251487,0.025578143854251487,0.9761364746159482
9,Ob9.txt,84,2619,True,0.11149921958825951,0.11149921958825951,0.9809876606009317
9,Ob9.txt,85,2624,True,-0.0317276485593921,0.0317276485593921,0.9823665295740087
9,Ob9.txt,86,2627,True,-0.005620175482675016,0.005620175482675016,0.9840283226696427
9,Ob9.txt,87,2569,True,-0.0855022825551296,0.0855022825551296,0.9880255285201507
9,Ob9.txt,88,2610,True,0.09998143416776548,0.09998143416776548,0.9621128491172533
9,Ob9.txt,89,2663,True,0.07142584163502147,0.07142584163502147,0.9630850189898905
9,Ob9.txt,90,2666,True,0.005442285944196906,0.005442285944196906,0.9799927646539823
9,Ob9.txt,91,2597,True,0.061620670546118694,0.061620670546118694,0.9604848519315262
9,Ob9.txt,92,2655,True,-0.0032028406426098943,0.0032028406426098943,0.97741509531221
9,Ob9.txt,93,2678,True,0.024815335575575775,0.024815335575575775,0.9749602598841294
9,Ob9.txt,94,2610,True,0.04524835509212924,0.04524835509212924,0.9641880389910141
9,Ob9.txt,95,2629,True,0.05009429143212219,0.05009429143212219,0.9561996365868661
9,Ob9.txt,96,2635,True,-0.024595498799489218,0.024595498799489218,0.9744370129003738
9,Ob9.txt,97,2654,True,-0.024881535367511032,0.024881535367511032,0.9836949379026785
9,Ob9.txt,98,2582,True,-0.1376223415724005,0.1376223415724005,0.9958358813445805
9,Ob9.txt,99,2605,True,-0.07367695762663648,0.07367695762663648,0.9754835068678849
10,Ob10.txt,0,5204,True,0.07017437751236943,0.07017437751236943,0.9152422083263982
10,Ob10.txt,1,5138,True,0.004823167596327782,0.004823167596327782,0.9116990880426958
10,Ob10.txt,2,5183,True,0.0834788872615897,0.0834788872615897,0.8932223941840508
10,Ob10.txt,3,5257,True,0.011022711537196993,0.011022711537196993,0.9191921626196459
10,Ob10.txt,4,5175,True,-0.0812383820387631,0.0812383820387631,0.9182610637425301
10,Ob10.txt,5,5206,True,-0.005868996340101212,0.005868996340101212,0.9042582229083882
10,Ob10.txt,6,5214,True,-0.030204659242881748,0.030204659242881748,0.929268870943655
10,Ob10.txt,7,5156,True,0.03245759603899449,0.03245759603899449,0.9131592009609444
10,Ob10.txt,8,5204,True,0.07742855615820587,0.07742855615820587,0.9187865891835303
10,Ob10.txt,9,5235,True,0.028349091686764916,0.028349091686764916,0.9245426626588424
10,Ob10.txt,10,5164,True,0.07013942980071211,0.07013942980071211,0.912046830645941
10,Ob10.txt,11,5215,True,0.06462300409896293,0.06462300409896293,0.9110242689544596
10,Ob10.txt,12,5196,True,-0.05684507226676136,0.05684507226676136,0.9241050131704323
10,Ob10.txt,13,5187,True,-0.044922595870453,0.044922595870453,0.9086940607921661
10,Ob10.txt,14,5184,True,-0.012952843039324924,0.012952843039324924,0.9090012837492789
10,Ob10.txt,15,5197,True,0.03326742578193553,0.03326742578193553,0.9023829634484373
10,Ob10.txt,16,5170,True,-0.1123945855266439,0.1123945855266439,0.9016128670306773
10,Ob10.txt,17,5153,True,0.05469448446744396,0.05469448446744396,0.9152806780165588
10,Ob10.txt,18,5186,True,0.017471625487601145,0.017471625487601145,0.9046120246772016
10,Ob10.txt,19,5185,True,0.0033012789204072135,0.0033012789204072135,0.9193677929313253
10,Ob10.txt,20,5189,True,0.18690303107541517,0.18690303107541517,0.9087277605212648
10,Ob10.txt,21,5190,True,-0.050200156864277146,0.050200156864277146,0.9113881224797287
10,Ob10.txt,22,5141,True,-0.04405070535401409,0.04405070535401409,0.9333207866256149
10,Ob10.txt,23,5262,True,-0.0031521207783133665,0.0031521207783133665,0.9237157051732119
10,Ob10.txt,24,5214,True,0.0815245901066396,0.0815245901066396,0.9211128606992371
10,Ob10.txt,25,5235,True,0.03799515252493613,0.03799515252493613,0.9165270017296087
10,Ob10.txt,26,5163,True,0.008977270274178162,0.008977270274178162,0.8911855332173958
10,Ob10.txt,27,5205,True,-0.01568463766445627,0.01568463766445627,0.9044906953953087
10,Ob10.txt,28,5182,True,0.003862284212851126,0.003862284212851126,0.9094843265669557
10,Ob10.txt,29,5163,True,0.019628846677733014,0.019628846677733014,0.9155414655898859
10,Ob10.txt,30,5209,True,0.028462518164628692,0.028462518164628692,0.9065236734757994
10,Ob10.txt,31,5197,True,0.0151673096381999,0.0151673096381999,0.9148031421979915
10,Ob10.txt,32,5235,True,-0.0837084017020896,0.0837084017020896,0.9166016846966752
10,Ob10.txt,33,5246,True,-0.047684063584109204,0.047684063584109204,0.8885587841307784
10,Ob10.txt,34,5198,True,-4.579686705913355e-05,4.579686705913355e-05,0.9170660433985931
10,Ob10.txt,35,5147,True,-0.011022711537196993,0.011022711537196993,0.915543347518694
10,Ob10.txt,36,5188,True,0.036356214827344094,0.036356214827344094,0.9135994110708053
